system_id,institution_id,institution_size,student_population,system_type,system_age,lines_of_code,cyclomatic_complexity,function_points,external_dependencies,api_connections,database_links,response_time_ms,throughput_rps,resource_utilization,data_volume_gb,peak_load_users,annual_maintenance_cost,critical_level,compliance_requirements,documentation
SYS_0212,INST_26,Large,37398,Learning Management,9,901665,21,299,14,6,14,510,214,0.86,2107,6778,65418,Low,FERPA,"
System ID: SYS_0212
Type: Learning Management System (LMS)
Institution: INST_26
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 9 years
- Code Base: 901665 lines of code
- Complexity Score: 21
Performance Metrics:
- Average Response Time: 510ms
- Peak Load: 6778 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- High response time during peak periods"
SYS_0213,INST_28,Small,4435,Learning Management,4,612735,22,742,21,8,15,197,412,0.65,630,5391,33396,High,None,"
System ID: SYS_0213
Type: Learning Management System (LMS)
Institution: INST_28
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 4 years
- Code Base: 612735 lines of code
- Complexity Score: 22
Performance Metrics:
- Average Response Time: 197ms
- Peak Load: 5391 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Memory leaks under heavy load
- Data synchronization delays"
SYS_0214,INST_3,Large,30634,Finance,13,383412,85,841,18,8,9,596,120,0.87,671,5469,77594,Low,None,
SYS_0215,INST_44,Large,42398,Research Management,8,718134,35,377,10,28,13,196,183,0.75,2180,8599,76072,High,FERPA,
SYS_0216,INST_22,Large,28055,Finance,7,221617,87,908,25,11,18,108,202,0.55,639,4364,66522,Medium,FERPA,
SYS_0217,INST_40,Medium,10420,Learning Management,15,679061,61,877,36,19,19,418,313,0.72,3256,5404,97692,Medium,FERPA,"
System ID: SYS_0217
Type: Learning Management System (LMS)
Institution: INST_40
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 15 years
- Code Base: 679061 lines of code
- Complexity Score: 61
Performance Metrics:
- Average Response Time: 418ms
- Peak Load: 5404 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Integration bottlenecks
- High response time during peak periods"
SYS_0218,INST_27,Small,3560,HR,12,930846,47,908,12,6,19,271,472,0.72,592,9796,22305,Low,GDPR,
SYS_0219,INST_26,Large,47965,Learning Management,15,109872,39,809,39,17,14,898,141,0.55,1725,3781,82850,High,Both,"
System ID: SYS_0219
Type: Learning Management System (LMS)
Institution: INST_26
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 15 years
- Code Base: 109872 lines of code
- Complexity Score: 39
Performance Metrics:
- Average Response Time: 898ms
- Peak Load: 3781 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- High response time during peak periods
- Integration bottlenecks"
SYS_0220,INST_2,Medium,10239,Research Management,5,854305,84,134,39,12,11,931,424,0.75,2836,9440,83731,Low,FERPA,
SYS_0221,INST_14,Medium,8872,Student Information,12,882015,59,269,45,26,13,970,477,0.37,1411,9406,75905,Medium,FERPA,"
System ID: SYS_0221
Type: Student Information System (SIS)
Institution: INST_14
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 12 years
- Code Base: 882015 lines of code
- Complexity Score: 59
Performance Metrics:
- Average Response Time: 970ms
- Peak Load: 9406 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Limited scalability
- Data synchronization delays"
SYS_0222,INST_34,Large,36878,HR,14,162476,68,626,18,16,11,375,247,0.81,631,3143,62271,Medium,FERPA,
SYS_0223,INST_37,Small,3507,Student Information,9,70432,42,811,23,28,19,567,65,0.39,4250,1273,82935,Medium,Both,"
System ID: SYS_0223
Type: Student Information System (SIS)
Institution: INST_37
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 9 years
- Code Base: 70432 lines of code
- Complexity Score: 42
Performance Metrics:
- Average Response Time: 567ms
- Peak Load: 1273 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Limited scalability
- Integration bottlenecks"
SYS_0224,INST_44,Small,2623,HR,3,466530,29,677,42,6,11,932,91,0.31,466,5816,19455,Low,FERPA,
SYS_0225,INST_28,Large,37789,Research Management,3,987336,36,438,41,14,7,120,90,0.74,1310,1865,56489,High,None,
SYS_0226,INST_41,Small,4963,Learning Management,6,374235,53,618,17,30,13,640,496,0.58,528,6393,92663,Medium,None,"
System ID: SYS_0226
Type: Learning Management System (LMS)
Institution: INST_41
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 6 years
- Code Base: 374235 lines of code
- Complexity Score: 53
Performance Metrics:
- Average Response Time: 640ms
- Peak Load: 6393 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Limited scalability
- Data synchronization delays"
SYS_0227,INST_14,Large,39323,Learning Management,4,93495,36,646,20,21,17,732,107,0.86,2420,7238,47661,Medium,None,"
System ID: SYS_0227
Type: Learning Management System (LMS)
Institution: INST_14
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 4 years
- Code Base: 93495 lines of code
- Complexity Score: 36
Performance Metrics:
- Average Response Time: 732ms
- Peak Load: 7238 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- High response time during peak periods"
SYS_0228,INST_22,Small,4575,Research Management,13,557778,80,482,38,23,12,888,121,0.44,592,4742,99789,High,GDPR,
SYS_0229,INST_19,Medium,5008,Student Information,3,446884,53,387,12,13,7,376,295,0.44,6807,1757,68169,Low,GDPR,"
System ID: SYS_0229
Type: Student Information System (SIS)
Institution: INST_19
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 3 years
- Code Base: 446884 lines of code
- Complexity Score: 53
Performance Metrics:
- Average Response Time: 376ms
- Peak Load: 1757 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Limited scalability
- Memory leaks under heavy load"
SYS_0230,INST_1,Medium,5249,Student Information,12,803172,76,907,38,4,8,500,398,0.82,2667,2476,96106,Medium,Both,"
System ID: SYS_0230
Type: Student Information System (SIS)
Institution: INST_1
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 12 years
- Code Base: 803172 lines of code
- Complexity Score: 76
Performance Metrics:
- Average Response Time: 500ms
- Peak Load: 2476 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Memory leaks under heavy load
- Integration bottlenecks"
SYS_0231,INST_24,Small,2268,Research Management,4,986264,41,388,11,12,20,210,399,0.63,1009,4444,74703,Medium,Both,
SYS_0232,INST_33,Medium,7953,Student Information,13,438001,47,572,46,13,8,998,345,0.59,9305,8714,71997,Medium,GDPR,"
System ID: SYS_0232
Type: Student Information System (SIS)
Institution: INST_33
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 13 years
- Code Base: 438001 lines of code
- Complexity Score: 47
Performance Metrics:
- Average Response Time: 998ms
- Peak Load: 8714 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- High response time during peak periods"
SYS_0233,INST_33,Small,4197,Research Management,15,601401,43,379,25,4,16,435,302,0.65,1492,4992,63894,Low,None,
SYS_0234,INST_26,Large,18116,Student Information,13,293581,56,129,5,8,7,251,430,0.71,8491,4682,89676,Medium,Both,"
System ID: SYS_0234
Type: Student Information System (SIS)
Institution: INST_26
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 13 years
- Code Base: 293581 lines of code
- Complexity Score: 56
Performance Metrics:
- Average Response Time: 251ms
- Peak Load: 4682 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- High response time during peak periods
- Memory leaks under heavy load"
SYS_0235,INST_10,Small,4226,Learning Management,5,530033,72,876,33,14,10,922,495,0.59,4513,4162,16266,High,Both,"
System ID: SYS_0235
Type: Learning Management System (LMS)
Institution: INST_10
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 5 years
- Code Base: 530033 lines of code
- Complexity Score: 72
Performance Metrics:
- Average Response Time: 922ms
- Peak Load: 4162 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- High response time during peak periods"
SYS_0236,INST_34,Large,39268,Learning Management,15,956816,31,268,35,5,5,334,210,0.61,2836,4346,26494,Low,FERPA,"
System ID: SYS_0236
Type: Learning Management System (LMS)
Institution: INST_34
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 15 years
- Code Base: 956816 lines of code
- Complexity Score: 31
Performance Metrics:
- Average Response Time: 334ms
- Peak Load: 4346 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Limited scalability
- Integration bottlenecks"
SYS_0237,INST_47,Large,25895,Learning Management,14,350667,52,742,16,18,10,591,406,0.43,823,2466,69913,High,GDPR,"
System ID: SYS_0237
Type: Learning Management System (LMS)
Institution: INST_47
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 14 years
- Code Base: 350667 lines of code
- Complexity Score: 52
Performance Metrics:
- Average Response Time: 591ms
- Peak Load: 2466 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Memory leaks under heavy load
- Data synchronization delays"
SYS_0238,INST_13,Medium,7666,Student Information,12,896584,97,421,19,21,5,849,168,0.52,7638,4108,75366,High,None,"
System ID: SYS_0238
Type: Student Information System (SIS)
Institution: INST_13
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 12 years
- Code Base: 896584 lines of code
- Complexity Score: 97
Performance Metrics:
- Average Response Time: 849ms
- Peak Load: 4108 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Integration bottlenecks
- Memory leaks under heavy load"
SYS_0239,INST_8,Large,29037,Learning Management,6,345065,71,183,45,29,11,798,221,0.77,1302,4770,18685,Low,FERPA,"
System ID: SYS_0239
Type: Learning Management System (LMS)
Institution: INST_8
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 6 years
- Code Base: 345065 lines of code
- Complexity Score: 71
Performance Metrics:
- Average Response Time: 798ms
- Peak Load: 4770 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Memory leaks under heavy load
- Integration bottlenecks"
SYS_0240,INST_36,Medium,14386,HR,8,268918,31,143,31,7,3,648,100,0.45,991,9405,68097,Medium,None,
SYS_0241,INST_29,Medium,10839,Learning Management,14,605595,56,470,33,21,12,822,333,0.81,4429,8072,31052,High,Both,"
System ID: SYS_0241
Type: Learning Management System (LMS)
Institution: INST_29
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 14 years
- Code Base: 605595 lines of code
- Complexity Score: 56
Performance Metrics:
- Average Response Time: 822ms
- Peak Load: 8072 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Memory leaks under heavy load
- Limited scalability"
SYS_0242,INST_27,Small,4134,Finance,3,304120,41,310,5,3,4,130,200,0.3,242,4099,56418,Low,None,
SYS_0243,INST_31,Large,36756,Research Management,5,406604,40,470,45,9,16,269,299,0.79,2744,6979,21270,Medium,FERPA,
SYS_0244,INST_43,Small,1868,Student Information,13,530416,60,510,9,11,17,522,56,0.75,7487,7530,39199,High,Both,"
System ID: SYS_0244
Type: Student Information System (SIS)
Institution: INST_43
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 13 years
- Code Base: 530416 lines of code
- Complexity Score: 60
Performance Metrics:
- Average Response Time: 522ms
- Peak Load: 7530 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Memory leaks under heavy load
- Integration bottlenecks"
SYS_0245,INST_34,Large,19846,Learning Management,5,697851,74,837,47,15,19,879,81,0.78,3050,5661,19887,Medium,FERPA,"
System ID: SYS_0245
Type: Learning Management System (LMS)
Institution: INST_34
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 5 years
- Code Base: 697851 lines of code
- Complexity Score: 74
Performance Metrics:
- Average Response Time: 879ms
- Peak Load: 5661 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- High response time during peak periods"
SYS_0246,INST_16,Small,1232,Research Management,7,348422,54,465,6,10,8,403,496,0.37,2795,2253,11403,High,Both,
SYS_0247,INST_41,Large,21249,Learning Management,14,360827,53,646,33,10,19,251,476,0.61,2521,7316,73085,High,Both,"
System ID: SYS_0247
Type: Learning Management System (LMS)
Institution: INST_41
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 14 years
- Code Base: 360827 lines of code
- Complexity Score: 53
Performance Metrics:
- Average Response Time: 251ms
- Peak Load: 7316 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Integration bottlenecks
- Data synchronization delays"
SYS_0248,INST_43,Large,37147,Learning Management,13,181357,27,373,33,20,8,801,238,0.51,3593,8098,36444,Low,GDPR,"
System ID: SYS_0248
Type: Learning Management System (LMS)
Institution: INST_43
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 13 years
- Code Base: 181357 lines of code
- Complexity Score: 27
Performance Metrics:
- Average Response Time: 801ms
- Peak Load: 8098 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Memory leaks under heavy load
- Data synchronization delays"
